idno;netustm;ppltrst;vote;prtvtddk;lvpntyr;tygrtr;gndr;yrbrn;edlvddk;eduyrs;wkhct;wkhtot;grspnum;frlgrsp;inwtm
135200;60,0;8;Yes;Socialdemokratiet - The Social democrats;1976;55;Male;1954;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;17;NA;NA;9999999;9999999;59,0
135221;915,0;9;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1967;60;Female;1949;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;14;37;50;9999999;9999999;78,0
135225;60,0;6;Yes;Socialdemokratiet - The Social democrats;2001;Never too young;Female;1983;Folkeskole 9.-10. klasse;10;20;20;22000;27000;42,0
135226;NA,0;4;Yes;Other;1974;55;Male;1954;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;11;37;37;28000;30000;39,0
135291;180,0;9;NA;NA;2009;50;Female;1992;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;16;37;55;9999999;9999999;56,0
135394;NA,0;9;Yes;Socialdemokratiet - The Social democrats;1964;65;Male;1944;Folkeskole 6.-8. klasse;7;37;0;9999999;9999999;57,0
135405;NA,0;5;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1964;55;Female;1948;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;12;32;34;9999999;9999999;76,0
135466;NA,0;8;Yes;Socialdemokratiet - The Social democrats;1977;60;Male;1959;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;3;37;39;30000;9999999;67,0
135470;60,0;9;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1989;65;Female;1969;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;15;30;30;20000;23000;64,0
135553;120,0;6;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1976;60;Male;1957;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;5;37;37;36000;9999999;70,0
135568;600,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;2015;60;Male;1995;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;16;2;5;9999999;9999999;54,0
135589;243,0;9;Yes;Socialdemokratiet - The Social democrats;2016;64;Female;1997;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;14;8;8;9999999;9999999;46,0
135596;435,0;7;Yes;NA;2010;60;Female;1994;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;16;8;16;9999999;9999999;51,0
135687;NA,0;7;Yes;Socialdemokratiet - The Social democrats;1970;55;Male;1946;Folkeskole 6.-8. klasse;0;37;37;9999999;9999999;67,0
135762;150,0;4;Not eligible to vote;NA;Still in parental home, never left 2 months;30;Male;2003;Folkeskole 6.-8. klasse;9;18;18;9999999;9999999;56,0
135810;240,0;Most people can be trusted;Yes;SF Socialistisk Folkeparti - Socialist People's Party;1994;62;Female;1975;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;22;37;37;44000;9999999;74,0
135858;240,0;5;Yes;Det Konservative Folkeparti - Conservative People's Party;1999;58;Female;1981;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;14;NA;42;42200;9999999;58,0
135877;120,0;8;Yes;Socialdemokratiet - The Social democrats;1967;Never too young;Female;1947;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;18;42;42;9999999;9999999;60,0
135905;840,0;6;Yes;NA;1999;65;Male;1981;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;16;37;55;62000;9999999;50,0
135914;120,0;7;Not eligible to vote;NA;Still in parental home, never left 2 months;60;Male;2000;Folkeskole 9.-10. klasse;11;0;24;2300;9999999;96,0
135935;120,0;8;Yes;SF Socialistisk Folkeparti - Socialist People's Party;2002;55;Female;1984;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;19;34;34;27000;9999999;65,0
135974;300,0;1;No;NA;1973;NA;Male;1957;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;18;14;14;9999999;9999999;75,0
136011;420,0;6;No;NA;2012;60;Female;1992;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;14;37;38;25000;28500;48,0
136043;150,0;8;Yes;NA;1985;NA;Male;1965;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;14;37;38;36000;43000;75,0
136078;210,0;7;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1994;60;Female;1974;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;13;50;50;35000;9999999;50,0
136135;300,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1983;60;Male;1967;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;15;NA;60;1000000;9999999;67,0
136172;480,0;9;Yes;Det Radikale Venstre - The Radical Liberal Party;1988;60;Male;1967;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;20;37;45;78000;9999999;41,0
136186;61,0;Most people can be trusted;Yes;NA;1957;NA;Male;1938;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;12;50;50;9999999;9999999;56,0
136193;150,0;Most people can be trusted;Yes;Socialdemokratiet - The Social democrats;1963;50;Female;1945;Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann;15;37;37;9999999;9999999;70,0
136301;180,0;Most people can be trusted;Yes;Enhedslisten - Unity List - The Red-Green Alliance;1975;Never too young;Female;1955;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;21;35;35;36000;9999999;83,0
136400;120,0;8;Yes;Socialdemokratiet - The Social democrats;1990;NA;Male;1972;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;17;37;42;47500;55000;49,0
136429;NA,0;5;No;NA;1979;65;Female;1959;Folkeskole 9.-10. klasse;10;10;10;18000;9999999;55,0
136438;30,0;7;Yes;Dansk Folkeparti - Danish People's Party;1971;Never too young;Male;1955;Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann;3;37;45;41500;9999999;59,0
136447;122,0;9;Yes;SF Socialistisk Folkeparti - Socialist People's Party;1969;59;Female;1951;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;14;37;37;9999999;9999999;66,0
136455;210,0;6;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;2003;60;Male;1986;Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann;12;37;40;40000;9999999;65,0
136496;NA,0;5;No;NA;1974;25;Female;1967;Folkeskole 6.-8. klasse;7;37;37;9999999;9999999;60,0
136537;300,0;7;Not eligible to vote;NA;Still in parental home, never left 2 months;65;Female;2001;Folkeskole 9.-10. klasse;9;NA;5;9999999;9999999;48,0
136559;90,0;7;Yes;Socialdemokratiet - The Social democrats;1980;60;Male;1961;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;3;37;37;24500;9999999;79,0
136562;180,0;5;Yes;Dansk Folkeparti - Danish People's Party;2006;55;Male;1985;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;15;37;37;55000;9999999;52,0
136662;120,0;8;Yes;Det Konservative Folkeparti - Conservative People's Party;2002;60;Male;1972;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;24;52;52;1425000;1225000;59,0
136690;60,0;8;Yes;NA;1974;NA;Female;1956;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;13;60;60;9999999;9999999;55,0
136700;600,0;Most people can be trusted;Yes;Det Radikale Venstre - The Radical Liberal Party;1988;50;Male;1968;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;20;37;37;45000;9999999;67,0
136756;240,0;8;Yes;Dansk Folkeparti - Danish People's Party;1994;Never too young;Male;1973;Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann;3;37;40;30000;9999999;58,0
136806;902,0;8;Yes;Socialdemokratiet - The Social democrats;1976;20;Male;1957;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;35;37;40;40000;9999999;103,0
136837;300,0;Most people can be trusted;Yes;Kristendemokraterne - Christian Democrats;1993;65;Female;1977;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;18;37;42;34000;37000;62,0
136941;120,0;8;Yes;Socialdemokratiet - The Social democrats;1992;60;Male;1971;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;20;37;37;26000;9999999;56,0
136942;120,0;7;Yes;Socialdemokratiet - The Social democrats;1981;50;Female;1960;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;14;37;37;39000;9999999;56,0
137015;420,0;8;Not eligible to vote;NA;Still in parental home, never left 2 months;60;Male;2002;Folkeskole 9.-10. klasse;10;NA;NA;9999999;9999999;49,0
137033;120,0;6;Yes;Dansk Folkeparti - Danish People's Party;1997;Never too young;Male;1978;Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann;14;37;37;27000;9999999;57,0
137116;90,0;8;Yes;Dansk Folkeparti - Danish People's Party;1942;58;Male;1929;Folkeskole 6.-8. klasse;11;48;52;9999999;9999999;85,0
137141;120,0;8;Yes;Dansk Folkeparti - Danish People's Party;1984;64;Female;1966;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;15;34;36;37000;42000;49,0
137220;360,0;8;Yes;Dansk Folkeparti - Danish People's Party;2012;NA;Male;1993;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;16;37;37;24400;9999999;66,0
137226;30,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1963;62;Female;1946;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;13;37;38;9999999;9999999;80,0
137237;20,0;5;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1997;50;Female;1979;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;14;37;37;23000;9999999;67,0
137434;120,0;8;Yes;SF Socialistisk Folkeparti - Socialist People's Party;1962;50;Female;1944;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;15;37;40;9999999;9999999;45,0
137455;180,0;5;Yes;Dansk Folkeparti - Danish People's Party;1974;65;Female;1956;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;14;10;10;9999999;9999999;58,0
137482;120,0;Most people can be trusted;Yes;Det Radikale Venstre - The Radical Liberal Party;1966;50;Male;1946;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;28;37;37;9999999;9999999;47,0
137500;120,0;4;No;NA;Still in parental home, never left 2 months;55;Male;1999;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;13;20;37;11500;9999999;48,0
137618;180,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;2006;60;Female;1990;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;17;37;37;9999999;9999999;58,0
137712;180,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;2000;60;Male;1983;Universitetsbachelor. 1. del af kandidatuddannelse;17;50;50;55000;60000;59,0
137715;65,0;7;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1968;60;Female;1948;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;3;37;37;9999999;9999999;123,0
137723;240,0;6;Not eligible to vote;NA;Still in parental home, never left 2 months;64;Male;1999;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;13;25;25;10000;12000;64,0
137738;NA,0;2;Yes;Socialdemokratiet - The Social democrats;1963;62;Female;1943;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;11;37;42;9999999;9999999;51,0
137864;180,0;7;No;NA;2012;65;Female;1988;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;17;37;39;15000;23000;50,0
137906;60,0;5;Yes;Socialdemokratiet - The Social democrats;2011;45;Female;1991;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;16;32;36;25000;30000;61,0
137972;360,0;7;Yes;Socialdemokratiet - The Social democrats;2017;50;Female;1995;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;17;10;10;9999999;9999999;89,0
138036;600,0;4;No;NA;1985;45;Female;1965;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;15;37;37;9999999;9999999;54,0
138097;540,0;8;Yes;SF Socialistisk Folkeparti - Socialist People's Party;1981;Never too young;Male;1957;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;18;37;45;49000;53000;84,0
138187;360,0;8;No;NA;1996;45;Male;1984;Universitetsbachelor. 1. del af kandidatuddannelse;16;10;11;9999999;9999999;70,0
138204;240,0;9;Yes;Socialdemokratiet - The Social democrats;1984;60;Female;1964;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;18;37;40;42000;9999999;62,0
138302;60,0;5;Yes;Socialdemokratiet - The Social democrats;2002;70;Female;1983;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;13;25;25;9999999;9999999;45,0
138400;120,0;4;Yes;Socialdemokratiet - The Social democrats;1969;60;Male;1949;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;15;38;40;9999999;9999999;72,0
138455;150,0;8;Yes;Alternativet - The Alternative;1979;60;Male;1959;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;21;35;35;9999999;9999999;42,0
138500;120,0;7;Yes;Det Konservative Folkeparti - Conservative People's Party;2002;50;Female;1982;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;17;35;35;27000;31000;56,0
138508;90,0;9;Yes;Dansk Folkeparti - Danish People's Party;1982;65;Female;1965;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;12;37;37;9999999;9999999;57,0
138600;390,0;7;Yes;Socialdemokratiet - The Social democrats;1982;NA;Male;1964;Folkeskole 9.-10. klasse;10;37;39;42000;9999999;39,0
138604;30,0;7;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1976;60;Male;1954;Other;12;20;24;230000;9999999;45,0
138606;660,0;7;Yes;Enhedslisten - Unity List - The Red-Green Alliance;2001;NA;Male;1989;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;15;37;37;420000;9999999;51,0
138629;NA,0;9;Yes;Socialdemokratiet - The Social democrats;1962;60;Male;1946;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;5;37;37;9999999;9999999;49,0
138650;270,0;7;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;2018;50;Male;1996;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;13;5;5;9999999;9999999;42,0
138749;360,0;7;Yes;Socialdemokratiet - The Social democrats;2015;45;Female;1995;Universitetsbachelor. 1. del af kandidatuddannelse;15;5;5;9999999;9999999;57,0
138758;60,0;6;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1955;50;Female;1940;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;11;30;30;9999999;9999999;53,0
138761;300,0;9;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1971;62;Male;1956;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;23;37;41;53000;9999999;46,0
138770;90,0;8;Yes;NA;1987;60;Male;1966;Folkeskole 9.-10. klasse;10;37;37;9999999;9999999;65,0
138834;420,0;8;Yes;SF Socialistisk Folkeparti - Socialist People's Party;1990;NA;Female;1965;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;14;37;37;38000;9999999;50,0
138846;20,0;8;Yes;Alternativet - The Alternative;1984;50;Female;1964;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;16;37;37;36000;9999999;55,0
138878;300,0;Most people can be trusted;Yes;Enhedslisten - Unity List - The Red-Green Alliance;1989;Never too young;Female;1967;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;19;25;40;26000;30000;59,0
138910;450,0;7;Yes;Alternativet - The Alternative;1982;60;Female;1963;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;36;35;35;26500;9999999;53,0
138933;NA,0;6;Yes;SF Socialistisk Folkeparti - Socialist People's Party;1957;Never too young;Female;1939;Folkeskole 6.-8. klasse;40;NA;NA;9999999;9999999;46,0
138958;540,0;3;Not eligible to vote;NA;Still in parental home, never left 2 months;59;Male;2003;Folkeskole 6.-8. klasse;9;NA;NA;9999999;9999999;51,0
138992;150,0;Most people can be trusted;Yes;Socialdemokratiet - The Social democrats;1978;70;Male;1960;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;19;37;39;28000;45000;49,0
139028;180,0;5;Not eligible to vote;NA;2009;Never too young;Male;1986;Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann;16;48;48;35000;9999999;66,0
139040;NA,0;6;Yes;Dansk Folkeparti - Danish People's Party;2013;62;Male;1993;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;11;40;40;26000;40000;49,0
139044;120,0;6;Yes;NA;1973;Never too young;Female;1954;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;13;21;21;9999999;9999999;93,0
139061;NA,0;6;Yes;Dansk Folkeparti - Danish People's Party;1953;40;Male;1938;Folkeskole 6.-8. klasse;9;37;45;9999999;9999999;57,0
139144;240,0;9;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;Still in parental home, never left 2 months;30;Male;1996;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;15;25;38;9999999;9999999;64,0
139235;60,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1955;50;Female;1938;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;13;37;37;9999999;9999999;613,0
139281;1,0;5;Yes;NA;1979;55;Male;1960;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;38;37;37;30000;40000;53,0
139291;60,0;NA;No;NA;2012;55;Male;1990;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;16;37;37;26000;9999999;57,0
139292;900,0;Most people can be trusted;Yes;Det Radikale Venstre - The Radical Liberal Party;1992;Never too young;Male;1973;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;18;37;40;52000;9999999;49,0
139298;120,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1973;60;Female;1954;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;17;37;37;9999999;9999999;49,0
139371;180,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;2004;60;Male;1976;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;13;37;37;350000;9999999;37,0
139417;720,0;3;Yes;Socialdemokratiet - The Social democrats;2015;30;Male;1995;Folkeskole 6.-8. klasse;10;60;60;9999999;9999999;63,0
139441;306,0;5;No;NA;Still in parental home, never left 2 months;50;Male;2002;Folkeskole 9.-10. klasse;10;1;1;9999999;9999999;50,0
139482;480,0;8;Yes;Det Konservative Folkeparti - Conservative People's Party;2014;Never too young;Male;1991;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;18;37;37;33000;9999999;43,0
139504;35,0;6;Not eligible to vote;NA;1980;40;Male;1957;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;13;37;37;9999999;9999999;48,0
139543;NA,0;6;Yes;Alternativet - The Alternative;1976;59;Male;1959;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;13;37;37;350000;450000;76,0
139546;180,0;9;Yes;Enhedslisten - Unity List - The Red-Green Alliance;1977;60;Male;1957;Universitetsbachelor. 1. del af kandidatuddannelse;18;38;38;46000;9999999;74,0
139560;720,0;Most people can be trusted;Yes;Det Radikale Venstre - The Radical Liberal Party;1994;60;Female;1977;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;22;37;45;47000;9999999;45,0
139577;270,0;5;Yes;NA;2006;52;Female;1994;Folkeskole 6.-8. klasse;9;37;45;8000;9999999;69,0
139592;30,0;9;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1974;60;Male;1951;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;20;37;45;66500;9999999;53,0
139612;366,0;7;Yes;SF Socialistisk Folkeparti - Socialist People's Party;1961;65;Female;1944;Folkeskole 6.-8. klasse;7;37;37;9999999;9999999;106,0
139638;NA,0;7;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1944;60;Male;1930;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;11;37;42;9999999;9999999;83,0
139681;210,0;6;Yes;Socialdemokratiet - The Social democrats;1980;60;Female;1962;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;15;32;32;620000;700000;68,0
139814;60,0;5;Yes;Dansk Folkeparti - Danish People's Party;1967;65;Female;1945;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;3;38;40;9999999;9999999;55,0
139829;510,0;9;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1985;60;Male;1967;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;13;39;45;55000;9999999;49,0
140091;180,0;8;Yes;Socialdemokratiet - The Social democrats;1961;60;Male;1945;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;4;20;22;9999999;9999999;87,0
140234;600,0;9;Yes;Socialdemokratiet - The Social democrats;1980;60;Male;1961;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;21;37;40;48000;55000;40,0
140278;210,0;3;Not eligible to vote;NA;Still in parental home, never left 2 months;20;Female;2000;Folkeskole 9.-10. klasse;12;NA;NA;9999999;9999999;57,0
140289;330,0;6;Not eligible to vote;NA;Still in parental home, never left 2 months;NA;Female;2002;Folkeskole 9.-10. klasse;9;8;15;9999999;9999999;61,0
140312;300,0;9;Yes;Socialdemokratiet - The Social democrats;2009;50;Female;1986;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;17;37;42;9999999;9999999;61,0
140321;540,0;8;Yes;Liberal Alliance - Liberal Alliance;2010;55;Male;1994;Universitetsbachelor. 1. del af kandidatuddannelse;17;NA;18;9999999;9999999;60,0
140438;300,0;5;No;NA;1966;NA;Male;1951;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;15;45;45;9999999;9999999;89,0
140448;180,0;7;Yes;Socialdemokratiet - The Social democrats;2008;60;Male;1987;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;19;40;40;36500;9999999;50,0
140504;75,0;8;Yes;Liberal Alliance - Liberal Alliance;1990;60;Female;1971;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;14;NA;NA;19000;9999999;81,0
140523;300,0;7;Yes;Socialdemokratiet - The Social democrats;1993;65;Male;1974;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;15;37;37;30000;35000;62,0
140616;120,0;8;Yes;Socialdemokratiet - The Social democrats;1979;63;Male;1955;Folkeskole 9.-10. klasse;9;37;40;9999999;9999999;79,0
140618;120,0;7;Yes;Socialdemokratiet - The Social democrats;1990;60;Male;1973;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;11;37;37;28000;9999999;48,0
140647;180,0;5;Yes;Liberal Alliance - Liberal Alliance;2009;50;Male;1989;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;15;37;37;28000;9999999;53,0
140757;480,0;7;Yes;Det Radikale Venstre - The Radical Liberal Party;2007;50;Male;1987;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;18;16;16;9999999;9999999;62,0
140843;180,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;2005;60;Female;1985;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;6;37;40;43000;9999999;48,0
140856;240,0;6;Yes;Socialdemokratiet - The Social democrats;2000;65;Male;1982;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;18;43;37;8000;11000;53,0
140902;570,0;8;Not eligible to vote;NA;Still in parental home, never left 2 months;45;Male;1997;Folkeskole 9.-10. klasse;14;NA;15;5000;9999999;42,0
140989;150,0;9;Yes;Socialdemokratiet - The Social democrats;1990;NA;Female;1970;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;20;37;37;31000;33000;69,0
141006;510,0;6;Not eligible to vote;NA;Never lived with a parent;50;Female;2003;Folkeskole 6.-8. klasse;0;NA;NA;9999999;9999999;37,0
141130;30,0;9;Not eligible to vote;NA;Still in parental home, never left 2 months;NA;Female;1999;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;13;10;10;9999999;9999999;39,0
141142;NA,0;2;Yes;Dansk Folkeparti - Danish People's Party;1953;Never too young;Male;1933;Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann;2;45;45;9999999;9999999;65,0
141227;240,0;8;No;NA;2007;50;Female;1979;Licentiat;20;37;37;9999999;9999999;57,0
141387;90,0;5;Yes;Other;2013;50;Male;1994;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;14;66;66;52000;9999999;70,0
141398;90,0;2;Not eligible to vote;NA;2015;NA;Male;2000;Folkeskole 9.-10. klasse;10;21;21;9999999;9999999;47,0
141508;120,0;9;Yes;NA;1964;60;Male;1946;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;14;40;60;9999999;9999999;64,0
141541;360,0;4;Yes;Socialdemokratiet - The Social democrats;2000;50;Female;1983;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;13;37;37;25000;9999999;55,0
141564;120,0;8;Not eligible to vote;NA;1994;50;Female;1977;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;18;30;31;22000;24000;51,0
141583;180,0;5;Yes;Enhedslisten - Unity List - The Red-Green Alliance;1964;60;Female;1947;Folkeskole 6.-8. klasse;7;37;37;9999999;9999999;33,0
141627;240,0;7;Yes;Socialdemokratiet - The Social democrats;2018;30;Female;1996;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;15;NA;17;9999999;9999999;58,0
141630;540,0;6;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1987;60;Female;1971;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;17;37;40;32000;37000;38,0
141665;480,0;6;Yes;Socialdemokratiet - The Social democrats;1997;NA;Male;1974;Other;15;37;37;37000;9999999;29,0
141865;30,0;Most people can be trusted;Yes;Socialdemokratiet - The Social democrats;1998;60;Male;1978;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;27;37;39;56000;9999999;72,0
141890;NA,0;7;Not eligible to vote;NA;Still in parental home, never left 2 months;30;Male;2001;Folkeskole 9.-10. klasse;9;12;12;9999999;9999999;40,0
